,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
786,0,0,1,1,1.0,1,1,1,0,0,0,0,0,0,0.3686567164179104,0.45751211631663974,1,0,0,0,0,1,1,0,0,0
793,1,0,0,1,0.46478873239436624,1,0,1,0,1,1,1,0,0,0.49154228855721394,0.26777059773828754,1,0,0,0,0,1,0,1,0,0
4910,1,0,0,0,0.4084507042253521,1,0,1,1,1,1,1,1,0,0.6676616915422885,0.2898222940226171,1,0,0,0,1,0,1,0,0,0
6143,0,0,1,1,0.6901408450704226,1,0,0,0,0,0,0,0,1,0.020895522388059695,0.10617932148626819,0,0,1,0,1,0,0,0,0,1
6129,0,0,1,0,0.7183098591549296,0,0,1,0,0,0,0,1,1,0.2154228855721393,0.231029309946919,1,0,0,1,0,0,0,0,1,0
4892,0,1,0,0,0.26760563380281693,1,1,0,0,0,0,1,0,1,0.6577114427860695,0.199215324255712,0,1,0,1,0,0,0,0,1,0
6696,0,0,0,0,0.056338028169014086,1,1,0,1,1,0,0,1,0,0.7791044776119402,0.05553888760673899,0,1,0,1,0,0,0,0,1,0
5487,0,0,0,1,0.4507042253521127,1,0,0,0,0,0,0,0,1,0.018905472636815884,0.07654627279021463,0,0,1,0,1,0,0,0,0,1
5010,1,0,0,0,0.8450704225352113,1,1,0,1,1,1,1,1,0,0.700497512437811,0.6118682206323564,1,0,0,0,0,1,0,1,0,0
5792,1,1,0,0,0.19718309859154928,1,0,1,0,1,1,0,1,1,0.7766169154228855,0.16246826678975307,0,1,0,1,0,0,0,0,0,1
6197,0,0,0,0,0.22535211267605634,1,0,0,0,0,1,0,0,0,0.3308457711442786,0.10174244172628664,1,0,0,1,0,0,0,0,0,1
3029,0,0,1,1,0.3098591549295775,1,1,0,0,0,0,0,0,1,0.29950248756218906,0.12097276713593355,1,0,0,0,1,0,0,1,0,0
1679,0,1,0,1,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.2736318407960199,0.037549042234018004,1,0,0,1,0,0,0,0,0,1
3144,0,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.006965174129353213,0.010541195476575123,0,0,1,1,0,0,0,0,0,1
664,1,0,1,1,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.1325640433879529,0,0,1,0,0,1,1,0,0,0
5325,0,0,1,1,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.009306485114239559,0,0,1,0,1,0,0,0,1,0
33,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.0001615508885298867,0,0,1,1,0,0,1,0,0,0
2379,0,1,1,0,0.4366197183098592,1,1,0,1,1,0,1,1,0,0.8766169154228854,0.40410223863374106,0,1,0,1,0,0,1,0,0,0
6932,0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,1,1,0.3830845771144279,0.05590237710593123,1,0,0,1,0,0,1,0,0,0
4715,1,0,0,0,0.8873239436619719,1,1,1,1,1,1,1,1,1,0.6781094527363184,0.6258077544426495,1,0,0,0,0,1,0,1,0,0
2181,1,0,1,1,0.6901408450704226,1,1,0,1,1,1,1,1,1,0.6557213930348259,0.47837525963535654,1,0,0,0,1,0,0,1,0,0
3558,0,0,1,1,0.3802816901408451,1,1,0,0,0,0,1,1,0,0.735820895522388,0.2941783983383337,0,1,0,0,1,0,1,0,0,0
5449,0,0,1,1,0.9295774647887325,1,0,0,1,1,1,1,1,0,0.8447761194029851,0.7935264251096238,0,1,0,0,0,1,1,0,0,0
3457,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.01243781094527363,8.077544426494335e-05,0,0,1,1,0,0,0,0,0,1
4640,0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5149253731343283,0.005908146780521578,0,1,0,1,0,0,0,0,1,0
6662,1,0,0,0,0.647887323943662,0,0,1,1,0,1,0,0,0,0.21293532338308457,0.20538310639279947,1,0,0,0,1,0,0,1,0,0
5580,0,0,0,0,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.1137433648742211,0,0,1,0,1,0,1,0,0,0
1796,1,0,1,0,0.3098591549295775,1,1,0,0,0,1,1,1,1,0.5512437810945274,0.18739326102007847,1,0,0,1,0,0,0,1,0,0
5023,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.517910447761194,0.005942764828063696,0,1,0,1,0,0,0,0,1,0
2815,0,0,0,0,0.02816901408450704,1,0,0,0,1,1,1,0,1,0.6975124378109452,0.028069466882067854,0,1,0,1,0,0,0,0,0,1
1946,0,0,1,1,0.7605633802816901,1,1,0,0,1,0,1,0,1,0.7179104477611941,0.5862393261020078,0,1,0,1,0,0,0,1,0,0
5962,0,0,1,0,0.2112676056338028,1,0,1,1,0,0,0,0,0,0.6218905472636815,0.15030002307869836,0,1,0,1,0,0,1,0,0,0
2106,0,0,1,1,0.7605633802816901,1,0,1,0,0,0,0,1,0,0.4099502487562189,0.3621278559889222,1,0,0,0,1,0,0,1,0,0
6623,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5791044776119403,0.006652434802677129,0,1,0,1,0,0,0,0,1,0
668,1,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.27263681592039796,0.019876528963766446,1,0,0,1,0,0,0,0,0,1
3092,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0681592039800995,0.000726978998384491,1,0,0,1,0,0,0,0,0,1
3726,0,0,0,0,0.2112676056338028,1,1,0,0,0,1,0,1,1,0.7044776119402985,0.16498961458573735,0,1,0,1,0,0,0,1,0,0
3820,0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9417910447761194,0.9280752365566582,0,1,0,1,0,0,0,1,0,0
1927,0,0,1,1,0.647887323943662,1,1,0,0,1,1,1,1,1,0.8865671641791043,0.5885241172397877,0,1,0,1,0,0,1,0,0,0
1567,1,0,1,0,0.1267605633802817,1,0,0,0,1,0,1,1,1,0.49303482587064673,0.07319986152780983,1,0,0,1,0,0,0,1,0,0
1719,0,0,0,0,0.02816901408450704,1,0,0,1,1,1,1,1,1,0.8925373134328359,0.03459496884375722,0,1,0,1,0,0,0,0,1,0
5887,0,0,0,1,0.22535211267605634,1,0,1,0,0,0,0,0,1,0.3189054726368159,0.0955458112162474,1,0,0,1,0,0,0,0,0,1
2361,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.2756218905472637,0.003132933302561736,1,0,0,1,0,0,0,0,0,1
2260,1,0,0,0,0.02816901408450704,1,0,0,0,1,1,0,0,0,0.6154228855721392,0.02293445649665359,0,1,0,1,0,0,0,1,0,0
3032,0,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.0404165705054235,0,0,1,0,0,1,0,1,0,0
1653,0,0,1,0,0.8028169014084507,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.13468151396261252,0,0,1,0,0,1,0,0,0,1
4043,0,1,1,0,0.8169014084507042,0,0,1,0,1,1,1,1,1,0.45572139303482584,0.44634779598430646,1,0,0,0,0,1,0,1,0,0
475,0,0,0,0,0.323943661971831,1,1,0,1,0,0,0,0,1,0.6169154228855721,0.2126355873528733,0,1,0,1,0,0,0,0,1,0
3140,0,0,0,0,0.18309859154929578,1,0,0,0,1,0,0,0,0,0.5791044776119403,0.12678859912300947,0,1,0,1,0,0,0,0,1,0
2721,0,1,0,0,0.1267605633802817,1,0,0,0,0,0,0,1,1,0.6069651741293532,0.08940110777752135,0,1,0,1,0,0,0,0,1,0
2417,0,0,0,0,0.1267605633802817,0,0,0,1,0,1,0,0,0,0.17412935323383083,0.04281098546042004,1,0,0,1,0,0,0,0,1,0
4329,1,0,1,1,0.22535211267605634,1,1,1,0,1,0,1,0,0,0.7577114427860697,0.18329102238633743,0,1,0,1,0,0,0,0,1,0
1877,0,0,0,0,1.0,1,1,1,1,1,1,1,1,0,0.699502487562189,0.7320043849526887,1,0,0,0,0,1,0,1,0,0
5208,1,0,1,1,0.18309859154929578,1,0,1,1,0,1,0,0,0,0.4099502487562189,0.08793561043157166,1,0,0,1,0,0,1,0,0,0
1160,1,1,1,0,0.3098591549295775,1,0,1,0,0,0,1,1,1,0.7646766169154228,0.26624163397184397,0,1,0,1,0,0,0,0,1,0
5622,0,0,0,0,0.3098591549295775,1,1,0,0,1,1,1,1,1,0.8537313432835821,0.28286406646665124,0,1,0,1,0,0,0,0,0,1
3374,1,1,0,0,0.014084507042253521,1,0,1,1,0,0,0,0,0,0.3641791044776119,0.009854604200323101,1,0,0,1,0,0,0,0,0,1
5000,0,0,0,0,0.07042253521126761,1,0,0,0,0,1,0,0,1,0.31094527363184077,0.03391414724209555,1,0,0,1,0,0,0,1,0,0
3319,1,0,0,0,0.014084507042253521,1,0,1,0,0,0,1,1,1,0.5223880597014925,0.014781906300484652,1,0,0,1,0,0,0,0,1,0
524,0,0,1,0,0.46478873239436624,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.3993999538426033,0,1,0,1,0,0,0,0,1,0
3725,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5228855721393034,0.006000461573967227,0,1,0,1,0,0,0,0,0,1
824,1,0,0,0,0.8591549295774649,1,1,0,0,0,0,0,0,1,0.07512437810945272,0.178300253865682,0,0,1,0,0,1,0,1,0,0
6106,0,0,0,0,0.014084507042253521,1,0,1,0,1,0,0,0,1,0.3666666666666667,0.010910454650357719,1,0,0,1,0,0,0,0,0,1
2089,1,0,0,0,0.6901408450704226,0,0,0,1,1,1,0,0,0,0.21343283582089556,0.22085737364412647,1,0,0,0,0,1,0,1,0,0
6716,1,0,1,0,0.02816901408450704,1,1,0,0,0,0,0,0,1,0.5557213930348258,0.02414031848603739,0,1,0,1,0,0,0,1,0,0
49,1,0,1,1,0.9577464788732395,1,1,1,0,1,1,0,0,1,0.4567164179104478,0.4887260558504501,1,0,0,0,0,1,0,1,0,0
4788,0,0,0,0,0.8169014084507042,1,1,0,0,1,0,0,0,0,0.35721393034825866,0.35741403184860376,1,0,0,0,0,1,0,1,0,0
5997,1,0,0,0,0.07042253521126761,1,1,0,1,0,0,1,0,1,0.7114427860696517,0.061602815601200095,0,1,0,1,0,0,0,0,1,0
5294,1,0,1,1,0.7323943661971831,1,1,1,1,1,1,0,1,1,0.8537313432835821,0.6401569351488575,0,1,0,0,0,1,1,0,0,0
6834,1,0,0,0,0.19718309859154928,0,0,0,1,0,0,0,1,1,0.20447761194029845,0.06741287791368568,1,0,0,0,0,1,0,0,0,1
5599,0,0,1,0,0.11267605633802817,1,0,0,1,1,1,1,0,1,0.7621890547263681,0.10060004615739673,0,1,0,1,0,0,0,0,0,1
2378,1,0,1,0,0.47887323943661975,1,0,0,0,0,0,0,0,1,0.517910447761194,0.2766847449803831,0,1,0,1,0,0,0,0,1,0
5095,1,0,0,0,0.7605633802816901,1,0,0,0,0,0,0,0,0,0.2666666666666666,0.2819986152780983,1,0,0,0,1,0,1,0,0,0
3293,1,0,0,0,0.056338028169014086,1,1,0,1,0,0,0,1,1,0.4552238805970149,0.04055504269559197,1,0,0,1,0,0,0,0,1,0
3909,0,0,0,0,0.14084507042253522,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.023580660050773136,0,0,1,0,0,1,0,1,0,0
4817,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.00012693284098776788,0,0,1,1,0,0,0,0,0,1
1459,1,0,0,0,0.8309859154929577,1,0,0,1,1,0,1,1,1,0.8099502487562189,0.6833891068543735,0,1,0,0,0,1,0,0,1,0
2699,1,1,0,0,0.46478873239436624,1,1,0,1,0,1,1,0,1,0.7771144278606964,0.365964689591507,0,1,0,1,0,0,0,0,1,0
6630,0,1,0,0,0.2112676056338028,1,0,0,0,0,0,0,1,1,0.6019900497512437,0.13840872374798063,0,1,0,1,0,0,0,0,1,0
6126,0,1,0,0,0.25352112676056343,1,0,0,0,1,0,1,1,1,0.772636815920398,0.20298869143780293,0,1,0,1,0,0,0,1,0,0
2884,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0.7154228855721393,0.7728652204015694,1,0,0,0,0,1,1,0,0,0
1704,0,0,0,1,0.0,1,1,0,0,1,0,1,1,1,0.8109452736318408,0.009341103161781675,0,1,0,1,0,0,0,0,1,0
4748,0,0,0,0,0.295774647887324,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.051736672051696284,0,0,1,0,1,0,0,1,0,0
3991,1,0,0,0,0.04225352112676056,1,1,0,1,0,1,0,1,1,0.7487562189054726,0.03962612508654512,0,1,0,1,0,0,0,0,1,0
630,0,1,1,1,0.5915492957746479,1,1,0,1,1,1,1,1,1,0.9203980099502488,0.5387837525963535,0,1,0,1,0,0,1,0,0,0
189,1,0,1,0,0.5492957746478874,1,1,0,1,0,0,0,0,0,0.381592039800995,0.2723632587122086,1,0,0,1,0,0,0,1,0,0
4084,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0.5950248756218905,0.006837064389568427,0,1,0,1,0,0,0,0,1,0
4068,1,0,1,1,0.18309859154929578,1,0,0,0,0,0,0,0,1,0.01243781094527363,0.029217632125548117,0,0,1,0,1,0,0,0,0,1
6485,0,0,1,0,0.8873239436619719,1,0,1,0,0,0,0,0,1,0.5502487562189055,0.547565197322871,0,1,0,1,0,0,0,0,0,1
1218,0,0,0,0,0.323943661971831,1,1,0,1,0,0,1,0,1,0.7194029850746269,0.2612220170782368,0,1,0,1,0,0,0,1,0,0
4292,1,1,0,0,0.4225352112676057,1,1,0,0,0,0,0,0,1,0.5537313432835821,0.25367528271405493,0,1,0,1,0,0,0,0,1,0
904,0,0,1,1,0.9295774647887325,1,0,1,1,1,0,1,1,0,0.6278606965174128,0.6207939072236326,1,0,0,0,0,1,0,1,0,0
6223,1,0,1,1,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.5049751243781094,0.056323563351027006,0,1,0,1,0,0,0,0,1,0
4670,1,0,1,1,0.6338028169014085,0,0,1,1,0,0,0,0,0,0.16716417910447756,0.18479690745441957,1,0,0,1,0,0,1,0,0,0
4991,1,0,0,0,0.8028169014084507,1,0,1,1,1,0,1,1,1,0.8776119402985075,0.7070216939764598,0,1,0,0,1,0,0,0,1,0
4245,0,0,1,1,0.8732394366197184,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.1450553888760674,0,0,1,0,0,1,0,0,0,1
961,0,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,1,0.02238805970149252,0.040041541657050546,0,0,1,0,1,0,0,0,0,1
5577,0,0,0,0,0.7042253521126761,1,0,0,0,0,0,0,0,0,0.008457711442786064,0.1141241633971844,0,0,1,0,1,0,0,0,1,0
5287,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.00020193861066235838,0,0,1,1,0,0,0,1,0,0
6123,0,0,0,0,0.9014084507042254,1,1,1,0,0,1,0,1,0,0.7492537313432835,0.6981825525040388,0,1,0,0,1,0,0,0,1,0
2463,0,0,1,0,0.09859154929577466,1,1,0,0,0,0,0,1,1,0.6706467661691543,0.07392684052619433,0,1,0,1,0,0,1,0,0,0
6412,1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.8960199004975123,0.8840122317101315,0,1,0,0,0,1,1,0,0,0
2407,1,0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5218905472636816,0.014153011770136163,0,1,0,1,0,0,0,0,1,0
6450,1,0,1,1,0.36619718309859156,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.06130856219709209,0,0,1,0,0,1,0,0,0,1
5847,1,0,0,0,0.8591549295774649,1,1,0,0,0,0,1,1,1,0.753731343283582,0.6621740133856451,0,1,0,0,1,0,1,0,0,0
2981,0,0,0,0,0.9295774647887325,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.16295291945534274,0,0,1,0,0,1,1,0,0,0
279,1,0,0,0,0.056338028169014086,1,0,0,1,0,0,0,0,0,0.32139303482587056,0.026073159473805677,1,0,0,1,0,0,1,0,0,0
467,0,0,1,1,1.0,1,1,0,1,0,0,1,0,1,0.7109452736318408,0.7581525501961689,0,1,0,0,1,0,0,0,1,0
6040,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5223880597014925,0.005994691899376876,0,1,0,1,0,0,0,0,0,1
1550,0,1,1,0,0.07042253521126761,1,1,0,0,1,0,0,0,1,0.6223880597014925,0.05057696745903532,0,1,0,1,0,0,0,0,1,0
3210,1,0,1,1,0.8873239436619719,1,0,1,0,0,1,1,0,0,0.4731343283582089,0.46725132702515576,1,0,0,0,1,0,0,0,0,1
962,0,1,1,0,0.09859154929577466,1,0,1,0,0,0,1,0,0,0.42437810945273624,0.06152204015693516,1,0,0,1,0,0,1,0,0,0
419,1,1,0,0,0.0,1,0,0,0,1,0,0,0,1,0.5676616915422885,0.006519732287099007,0,1,0,1,0,0,1,0,0,0
4923,1,0,0,0,0.7183098591549296,1,0,1,0,0,0,0,0,1,0.3134328358208955,0.2904165705054235,1,0,0,1,0,0,1,0,0,0
2906,1,0,1,1,0.07042253521126761,1,0,0,0,0,1,0,0,1,0.3039800995024875,0.03214285714285715,1,0,0,1,0,0,0,0,0,1
3799,1,0,0,0,0.4225352112676057,1,1,1,0,1,1,0,0,0,0.46766169154228854,0.22795984306485115,1,0,0,1,0,0,0,1,0,0
6574,1,1,0,0,0.11267605633802817,1,1,0,0,1,0,1,0,1,0.7149253731343282,0.09208400646203554,0,1,0,1,0,0,0,0,1,0
2707,0,0,0,0,0.02816901408450704,1,0,0,0,1,1,1,1,1,0.800497512437811,0.031715901223171014,0,1,0,1,0,0,0,0,1,0
1211,1,0,1,1,0.14084507042253522,1,1,0,0,0,1,0,1,1,0.47860696517412926,0.08331410108469882,1,0,0,1,0,0,0,0,1,0
4653,1,0,1,1,0.4084507042253521,0,0,0,0,0,1,1,1,0,0.3278606965174129,0.1780175398107547,1,0,0,1,0,0,0,1,0,0
5291,1,0,1,0,0.943661971830986,1,1,0,1,1,0,0,0,0,0.6786069651741293,0.6628375259635356,0,1,0,0,1,0,0,1,0,0
3626,0,0,0,1,0.3098591549295775,1,0,0,1,0,1,0,0,1,0.3686567164179104,0.14601892453265639,1,0,0,1,0,0,1,0,0,0
5111,0,1,0,0,0.647887323943662,1,0,1,0,0,0,0,1,0,0.6691542288557214,0.4642857142857143,0,1,0,1,0,0,0,0,0,1
5861,0,0,0,0,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.009950248756218888,0.07605585045003461,0,0,1,0,0,1,0,0,0,1
2024,0,0,0,0,0.15492957746478872,1,0,0,0,1,0,1,1,0,0.7706467661691543,0.13445649665358875,0,1,0,0,1,0,0,0,1,0
4396,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0681592039800995,0.000726978998384491,1,0,0,1,0,0,0,0,1,0
4081,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5109452736318407,0.005861989383798754,0,1,0,1,0,0,0,0,1,0
1297,1,0,0,0,0.056338028169014086,1,1,0,0,0,0,0,0,0,0.5706467661691541,0.04427648280636973,0,1,0,1,0,0,0,0,1,0
4899,1,0,0,1,0.04225352112676056,1,1,0,1,1,0,0,0,0,0.6547263681592039,0.0363201015462728,0,1,0,1,0,0,1,0,0,0
